eval_id,interface,cal_diff,cal_ath,cal_gb_saturation,cal_hbs,rod_46,rod_0,rod_1,rod_49,rod_50,rod_51,rod_12,rod_119,rod_120,rod_121,rod_123,rod_125,rod_126,rod_9,rod_28,rod_54,rod_55,rod_56,rod_62,rod_73,rod_94,rod_42,rod_69,rod_24,rod_30,rod_63,rod_64,rod_65,rod_66,rod_67,rod_68,rod_70,rod_71,rod_72,rod_74,rod_75,rod_76,rod_77,rod_78,rod_79,rod_80,rod_81,rod_82,rod_84,rod_85,rod_86,rod_87,rod_88,rod_89,rod_90,rod_91,rod_92,rod_93,rod_17,rod_95,rod_97,rod_98,rod_99,rod_100,rod_101,rod_102,rod_104,rod_105,rod_106,rod_107,rod_108,rod_109,rod_116,rod_117,rod_124,rod_128,rod_129,rod_130,rod_133,rod_132,rod_136,rod_113,rod_112,rod_114,rod_137,rod_21,rod_138,rod_7,rod_111,rod_122,rod_8,rod_27,rod_29,rod_103,rod_110,rod_33,rod_36,rod_39,rod_40,rod_41,rod_57,rod_35,rod_43,rod_31,rod_44,rod_4,rod_14,rod_20,rod_16,rod_37,rod_19,rod_134,rod_6,rod_135,rod_45,rod_2,rod_34,rod_23,rod_83,rod_13,rod_52,rod_48,rod_118,rod_60,rod_47,rod_131,rod_58,rod_3,rod_15,rod_53,rod_22,rod_115,rod_59,rod_18,rod_5,rod_25,rod_26,rod_10,rod_38,rod_11,rod_61,rod_32,rod_96,rod_127
181,NO_ID,6.153191818,3.2420171719999997,1.544304722,0.9732416562999999,0.006779664,0.006154872,0.006068835,0.01062404,0.0104056,0.006922099,0.008399584,0.009491997,0.00948564,0.009501065,0.009347931,0.009201434,0.009038906999999999,0.011122100000000001,0.01141068,0.009389161,0.009311268000000001,0.009091009,0.0110058,0.01136461,0.0224875,0.009258579,0.009353027,0.008725348,0.007220343000000001,0.009202301999999999,0.01602082,0.03440946,0.01763532,0.01189524,0.01172966,0.01472445,0.02155541,0.007576497,0.02409028,0.03612502,0.04861244,0.01152666,0.01624471,0.0253731,0.01121001,0.01092113,0.01605399,0.009324703,0.01898922,0.01528039,0.02384676,0.01715398,0.0036346779999999997,0.009323010999999999,0.006842762,0.01500882,0.02946073,0.201186,0.008795855,0.01704706,0.03968714,0.01484128,0.01505276,0.01570323,0.01526662,0.02188856,0.02358888,0.02261626,0.01499414,0.02389434,0.01574153,0.1326241,0.1995749,0.1472422,0.1772656,0.1004096,0.05413336,0.04953192,0.04782511,0.04220738,0.09588248,0.0078025759999999994,0.009597138,0.2484555,0.293093,0.269313,0.01434617,0.02008723,0.01879961,0.01545085,0.09084511,0.103843,0.01369974,0.01342204,0.04294758,0.03740849,0.02643836,0.013805100000000002,0.02376129,0.01376597,0.01084968,0.03460497,0.007302827,0.010870200000000002,0.0071638119999999994,0.05747512,0.2046387,0.05005038,0.07848036,0.08690678,0.05752006,0.05683725,0.05750151,0.01059286,0.10357650000000002,0.03088596,0.009180227,0.006895048000000001,0.01087925,0.01146007,0.01080908,0.01092819,0.0050851740000000005,0.01078713,0.03617216,0.006626008,0.08921976,0.01585731,0.02011444,0.009628636,0.01884219,0.02393012,0.04962955,0.3187336,0.10434790000000001,0.1679723,0.009179817,0.08485502,0.009301261,0.005175875999999999,0.007328223000000001,0.00571642,0.02384642
182,NO_ID,29.95430142,0.7231831023,0.526205855,0.9260177184999999,0.001512215,0.001573827,0.001755256,0.0023698079999999997,0.0023209420000000003,0.001544179,0.001873956,0.002117155,0.002115733,0.002119149,0.002085371,0.002052215,0.002016551,0.002480758,0.002545135,0.00209468,0.002076316,0.002028129,0.002672951,0.0033241190000000004,0.06988424,0.002065019,0.002086169,0.002258141,0.0016106360000000001,0.0029162140000000003,0.05802819,0.08859631,0.06176912,0.01139038,0.009053661999999999,0.05616371,0.06765276,0.01684256,0.07137489,0.09151147,0.1124232,0.005204935,0.05865219,0.07345907,0.002988503,0.002487585,0.06320739,0.0028848429999999998,0.06402371,0.05667985,0.07157125,0.06072946,0.0008107978999999999,0.004699768,0.0027107859999999998,0.054202,0.08424284,0.3123867,0.002574996,0.06132719,0.09544414,0.05238286,0.05401275,0.05674835,0.055384800000000005,0.06740962,0.06996569999999999,0.06903546,0.05390185,0.07076211,0.05711234,0.25831679999999996,0.3815108,0.282032,0.3282572,0.265079,0.1627864,0.1370813,0.1304616,0.1036823,0.1893525,0.001740662,0.002141117,0.5252478,0.3601811,0.5248823,0.07646514,0.07665858,0.07272319,0.04635491,0.187502,0.21177039999999997,0.05648145,0.04856854,0.1040856,0.09338121,0.08064582,0.06016432,0.07729964,0.05969523,0.0024205010000000002,0.15688670000000002,0.0016287460000000001,0.002424814,0.01331007,0.1619099,0.3093708,0.1499294,0.155063,0.1968501,0.1465996,0.1772619,0.1430148,0.002362982,0.28059570000000006,0.08257573,0.01790781,0.0015379929999999999,0.002426559,0.002556019,0.002411041,0.002437544,0.001134426,0.002406057,0.10631710000000001,0.00147793,0.18465510000000002,0.06041313,0.07581245,0.03449863,0.06780167,0.07323872,0.1517363,0.3946102,0.22475770000000003,0.30093000000000003,0.01627284,0.1724475,0.03221028,0.00115448,0.001634418,0.001302274,0.0858681
183,NO_ID,42.95954422,2.028443465,1.102989808,1.0587553159999998,0.0042415790000000005,0.003850671,0.0037969279999999998,0.006647421999999999,0.006510504,0.004330882,0.005255274,0.005939,0.005934737,0.0059445669999999996,0.005848553,0.0057576730000000005,0.005655568000000001,0.006958727,0.007139318,0.005874921,0.005825564,0.005688513,0.006886031999999999,0.007110266999999999,0.009513691,0.005792886999999999,0.005851861999999999,0.005459375,0.004517397,0.005776111,0.008405952,0.01574128,0.008519697,0.00831181,0.008140654,0.00890835,0.009301336,0.008696087,0.009850542,0.01812422,0.03390555,0.007271506999999999,0.008414243,0.01014695,0.0070139569999999995,0.006832876,0.009857625,0.00583424,0.00878825,0.008400567,0.009802922,0.008457136,0.00227439,0.00601176,0.004356689,0.008323376,0.01361249,0.2620791,0.005503128,0.008455345999999999,0.021409900000000003,0.008285206,0.0083166,0.008370641,0.00834594,0.009374759,0.009671451999999999,0.009506051,0.008316939,0.009706819,0.008382456,0.19434920000000003,0.26245490000000005,0.1908756,0.24984099999999998,0.16758399999999998,0.07774005,0.06996892,0.06750601,0.06093692,0.16641489999999998,0.004881707,0.006004697,0.34062159999999997,0.3386087,0.3556737,0.04894547,0.03866869,0.03611188,0.03279712,0.11576019999999998,0.1933096,0.008571253000000001,0.008397801,0.02689587,0.01887949,0.009620386,0.008637923,0.009063068,0.008595929,0.006788243,0.060333300000000006,0.004569095,0.006801506,0.0049594190000000005,0.105628,0.27560840000000003,0.11090910000000001,0.08634354,0.1408926,0.08252788,0.11754269999999999,0.07412619999999999,0.00662767,0.17305820000000002,0.011474600000000001,0.01115485,0.004313954,0.0068068830000000006,0.007169936,0.00676314,0.006837569,0.0031814779999999997,0.006749513,0.06146717,0.004145679,0.11292809999999999,0.02788392,0.03810472,0.01832617,0.008786438,0.008927243,0.11075,0.3681509,0.1625598,0.2431121,0.009728501,0.10423980000000001,0.01708038,0.003238272,0.004585519000000001,0.00357634,0.04379039
184,NO_ID,48.4683265,6.5217140129999995,0.38020506090000006,0.8831668840000001,0.01363818,0.01599569,0.01646622,0.02137198,0.02093273,0.013925100000000001,0.01689763,0.01909455,0.01908104,0.01911233,0.01880457,0.01851058,0.0181837,0.02237266,0.027857,0.01889579,0.0187297,0.018288099999999998,0.02621847,0.03480573,0.1273744,0.01862491,0.01881504,0.02218897,0.014524100000000002,0.02360289,0.112516,0.15209489999999998,0.1166634,0.06589425,0.0577345,0.1160657,0.1235413,0.0514519,0.1278357,0.1562626,0.1808615,0.04386223,0.11353060000000001,0.1301165,0.02997766,0.02480246,0.12388969999999999,0.02394428,0.11955299999999999,0.1130481,0.12897709999999998,0.115744,0.007312259000000001,0.02845435,0.01812977,0.1088653,0.1490601,0.3558735,0.02073145,0.11697149999999999,0.1605386,0.10631220000000001,0.10806610000000001,0.1112155,0.10981889999999998,0.1227569,0.12545,0.12498980000000001,0.1083566,0.1267213,0.1118682,0.3190942,0.49194750000000004,0.3280768,0.44511069999999997,0.3144588,0.21545429999999996,0.17519089999999998,0.1695376,0.1460602,0.24086479999999996,0.0156952,0.01930662,0.5912611999999999,0.4057223,0.6000003,0.11074560000000001,0.1777953,0.1687894,0.08615163,0.2591429,0.2584464,0.10848039999999999,0.10471780000000001,0.1678704,0.1522125,0.13915329999999998,0.1167011,0.135322,0.11262770000000001,0.02339384,0.2368105,0.01469092,0.02335643,0.05590783,0.2210337,0.3713694,0.2172775,0.22205460000000002,0.2642914,0.1873588,0.2508299,0.18245139999999999,0.02130911,0.32900759999999996,0.14063929999999997,0.0506669,0.01387064,0.02188509,0.02839418,0.02248429,0.02198386,0.01022897,0.02225111,0.1539392,0.01332943,0.255651,0.14499260000000003,0.17278629999999998,0.07265674,0.1229566,0.1293376,0.2157194,0.45536899999999997,0.2845995,0.3443934,0.04897758,0.244628,0.07081756,0.01041182,0.01474219,0.01339951,0.19514179999999998
185,NO_ID,33.40000406,8.606428451000001,0.7696981823000001,1.125061425,0.01799755,0.01633886,0.01612429,0.02820465,0.027624700000000002,0.01837672,0.0222996,0.02519846,0.02518095,0.02522168,0.02481637,0.024428400000000003,0.02399658,0.02952447,0.03029295,0.02492625,0.02471693,0.02413427,0.02924278,0.03026437,0.03758572,0.02457883,0.0248294,0.02316616,0.01916702,0.02465574,0.0357161,0.04450906,0.03608134,0.03393036,0.03342659,0.03735324,0.03695646,0.02984209,0.03755714,0.04601308,0.05682138,0.03110255,0.03577144,0.03814159,0.02982595,0.02899361,0.03930612,0.02486243,0.03647564,0.0358879,0.03783534,0.03595411,0.009649778000000001,0.02599652,0.01872906,0.03538132,0.04343646,0.3102041,0.02344258,0.03607616,0.04758438,0.03515592,0.03528947,0.03553624,0.03543934,0.03681690000000001,0.0370776,0.03715131,0.03532434,0.03729567,0.035620099999999995,0.2340762,0.30592870000000005,0.2414604,0.29989840000000006,0.22507870000000002,0.1237202,0.1055694,0.09319127,0.08080401,0.2013794,0.02071271,0.02547774,0.43702420000000003,0.3682453,0.4445491,0.07613963,0.09553231,0.09253904,0.06474187,0.1362825,0.2231341,0.03636786,0.03564677,0.04991793,0.04151733,0.0392013,0.03676269,0.0386458,0.03647164,0.02880331,0.0958169,0.01938638,0.02885737,0.02396847,0.1490733,0.3063198,0.14566700000000002,0.1087906,0.1910454,0.11692229999999999,0.15876679999999999,0.10603610000000001,0.02812127,0.2262327,0.03932415,0.03489663,0.01830476,0.02888028,0.03042283,0.02869655,0.02901211,0.01349938,0.02863683,0.07911267,0.017590400000000003,0.13357570000000002,0.07731236,0.09528041,0.04644725,0.03728337,0.03790521,0.14781829999999999,0.40302459999999996,0.21792910000000001,0.2967528,0.03346289,0.1258318,0.04394102,0.01374037,0.0194549,0.01517521,0.10177339999999999
186,NO_ID,13.18677936,7.854989013,0.7230940595,1.002262721,0.01642633,0.0149123,0.01470428,0.02574185,0.02521271,0.01677216,0.02035215,0.02299871,0.022982,0.02301918,0.02264942,0.02229545,0.02190128,0.02694707,0.02764746,0.02275,0.02255915,0.02202717,0.02666693,0.02753638,0.05034142,0.02243295,0.02266158,0.02114014,0.01749323,0.02229634,0.04183355,0.06564671,0.04472624,0.02930672,0.028839499999999997,0.03725528,0.04910562,0.02142908,0.05233067,0.06771145,0.08431523,0.02794728,0.04222557,0.0541872,0.02716166,0.02646171,0.04223673,0.02259378,0.0460908,0.03984351,0.0520802,0.04394512,0.008806796,0.02267551,0.01662093,0.03859266,0.06054086,0.2974118,0.02131114,0.04388576,0.07176802,0.03759118,0.03891345,0.04105539,0.03977953,0.04928368,0.05146253,0.05001248,0.03850282,0.05184516,0.04105854,0.22720549999999998,0.297844,0.24252739999999998,0.2941338,0.21792350000000002,0.12144849999999999,0.10022439999999999,0.09247147,0.07960605,0.16416170000000002,0.01890416,0.0232535,0.4227353,0.3527901,0.4337603,0.05748897,0.08109255,0.07789798,0.05045851,0.1512,0.18822979999999997,0.04007289,0.03331195,0.08140456,0.07401909,0.06246519,0.04246041,0.05947929,0.04360998,0.02628816,0.10895099999999999,0.01769396,0.02633819,0.01939113,0.1449775,0.279334,0.1277742,0.1247414,0.16681179999999998,0.108424,0.1262671,0.1055139,0.02566624,0.22761370000000003,0.06464142,0.02789388,0.01670667,0.02635922,0.02776684,0.02619106,0.02647862,0.012320600000000001,0.02613632,0.07665776,0.016054099999999998,0.14904289999999998,0.06126761,0.08203235,0.03649511,0.05124381,0.05686807,0.1316045,0.37492020000000004,0.1956934,0.2782584,0.02641216,0.1383765,0.03453756,0.01254023,0.01775643,0.01384978,0.09122903
187,NO_ID,28.29871742,0.9361811083,0.7782044238,0.9321726356000001,0.001957589,0.001777404,0.0017522339999999999,0.003068113,0.0030046609999999996,0.001999042,0.002425706,0.002740625,0.0027391679999999997,0.0027436170000000003,0.002699392,0.0026571529999999998,0.002610242,0.003211918,0.003294973,0.002711615,0.0026881690000000002,0.00262526,0.003177896,0.003320531,0.05720723,0.002673402,0.002700798,0.002519853,0.0020848000000000004,0.002726932,0.04710194,0.07384699,0.05070145,0.006612113,0.005524414,0.04254911,0.05569013,0.00889539,0.0589543,0.07651169,0.09426516,0.0035151740000000002,0.04759242,0.06090641,0.00326063,0.003153004,0.04920306,0.0027429040000000004,0.05254375,0.04489615,0.05890526,0.04968765,0.001049789,0.003298813,0.002211239,0.04311798,0.06937896,0.28387399999999996,0.0025912120000000003,0.04948335,0.08036052,0.04170078,0.04329693,0.04594284,0.044515,0.05586971,0.05796075,0.05673767,0.04298546,0.05844605,0.04609952,0.2235099,0.29517550000000004,0.2343347,0.2891683,0.2130241,0.1137618,0.09567812,0.08363819,0.0731638,0.16920410000000002,0.002253329,0.0027714259999999996,0.4223669,0.342984,0.43132479999999995,0.05799730000000001,0.05240062,0.04994956,0.0347853,0.16809079999999998,0.194091,0.04390944,0.03533619,0.08716282,0.07758256,0.06643694,0.04650743,0.06362085,0.04803853,0.003133235,0.1250877,0.0021087529999999997,0.003138846,0.005244347,0.1313986,0.28872600000000004,0.122253,0.1372631,0.1594751,0.10696220000000001,0.1291796,0.09693324,0.0030588290000000003,0.2185322,0.06883255,0.01145852,0.0019910320000000002,0.003141755,0.0033093529999999997,0.0031212159999999996,0.0031559920000000003,0.0014683720000000001,0.003114825,0.07354517,0.001913478,0.1655864,0.03545166,0.05326003,0.02125477,0.056082400000000004,0.06147254,0.1255221,0.3739883,0.1871105,0.2691677,0.009979017,0.1542903,0.01968377,0.001494603,0.002116371,0.00165067,0.05942209
188,NO_ID,1.640149871,5.035611792,1.279658055,1.158280438,0.01053007,0.009559818000000001,0.009426427,0.01650182,0.01616287,0.01075168,0.013046700000000001,0.01474327,0.01473338,0.01475718,0.01451942,0.01429265,0.01403959,0.01727424,0.01772384,0.01458392,0.01446194,0.01412094,0.01709533,0.01765231,0.02139935,0.01438107,0.01452753,0.01355215,0.01121453,0.01429325,0.02086788,0.02219995,0.02106304,0.01847566,0.01821744,0.02061497,0.02133752,0.01176816,0.02149395,0.02227274,0.02308789,0.01790315,0.02088881,0.02160458,0.01741222,0.01696338,0.02088849,0.01448385,0.0211615,0.02075889,0.021490400000000003,0.02099412,0.005646137,0.01448101,0.01062871,0.0206633,0.02190974,0.20712329999999998,0.01366187,0.02096837,0.02250854,0.02056876,0.02064589,0.02078134,0.02071991,0.02133505,0.02143924,0.02135533,0.02064687,0.02145846,0.02080842,0.1287426,0.2117154,0.1456696,0.18770710000000002,0.1050299,0.05850048,0.05328041,0.05737488,0.04750585,0.08075501,0.01211871,0.01490686,0.243668,0.274836,0.27173590000000003,0.01393764,0.02886353,0.02768189,0.01996042,0.04067652,0.08381808,0.02127854,0.02084834,0.02384491,0.02345244,0.02267989,0.02144247,0.02249187,0.02133956,0.01685266,0.02541814,0.01134334,0.01688411,0.01112754,0.07010444,0.17945250000000001,0.04485469,0.04068109,0.07996409,0.05380543,0.04669465,0.06490698,0.01645346,0.1064685,0.02263863,0.01425992,0.01070974,0.01689803,0.01780047,0.01679032,0.01697437,0.007898533000000001,0.01675488,0.03198564,0.0102917,0.03931571,0.02441938,0.02888088,0.01482775,0.02181228,0.02216081,0.04588023,0.3044038,0.10333230000000002,0.1719282,0.01425801,0.04318924,0.01436535,0.008039229,0.01138303,0.008878925,0.03325511
189,NO_ID,0.3268511425,0.5785525202,0.298779636,0.8394372620999999,0.0012100910000000002,0.001098173,0.001082891,0.01300008,0.005733596999999999,0.001235736,0.0014985220000000002,0.0016940479999999999,0.001692718,0.0016955170000000001,0.0016681679999999998,0.001641892,0.0016127779999999998,0.02094605,0.03753718,0.0016756579999999998,0.0016614079999999999,0.001622516,0.02172575,0.042957,0.1293535,0.001652086,0.001669348,0.001557455,0.001288536,0.0016424579999999999,0.1214597,0.1395944,0.12442539999999999,0.07035214,0.06288431,0.11653139999999998,0.1284657,0.001673067,0.13111040000000002,0.1411508,0.1503211,0.05210348,0.1219094,0.1323424,0.03341991,0.0178595,0.1213819,0.001664018,0.1259106,0.11950889999999999,0.1307031,0.1236904,0.0006485743,0.0016636160000000001,0.001221172,0.11812169999999998,0.1360524,0.2802197,0.00156936,0.12351430000000001,0.14356549999999998,0.1170573,0.11839880000000001,0.1206076,0.1193822,0.1287857,0.1304845,0.1294168,0.11809059999999999,0.1308096,0.1206903,0.19993260000000002,0.3277752,0.2360924,0.29104240000000003,0.21472249999999998,0.14609029999999998,0.1120401,0.13456700000000002,0.0871034,0.07250331,0.0013923920000000001,0.00171293,0.42634399999999995,0.27020959999999994,0.47170100000000004,0.02127782,0.1403138,0.1328296,0.03758283,0.1785132,0.0653244,0.12374280000000001,0.11510730000000001,0.16082190000000002,0.1562479,0.1461527,0.12656489999999998,0.1435191,0.1265279,0.0019362679999999999,0.170273,0.001303261,0.02382419,0.005220379,0.141327,0.2213643,0.07068502,0.165704,0.1105722,0.08832585,0.05922861,0.1418492,0.01185141,0.24743560000000003,0.1469542,0.004019735,0.001230278,0.007484355,0.03873362,0.02138295,0.009624498,0.0009073872,0.02023115,0.05775271,0.0011824210000000001,0.17739000000000002,0.106733,0.1386519,0.009929512,0.1346447,0.140017,0.07838459,0.307158,0.1610281,0.2473119,0.00304929,0.16960970000000003,0.008904184,0.0009235761999999999,0.001307774,0.001020111,0.1613656
190,NO_ID,11.03877138,0.6167869963,0.5056910733,0.9017130552,0.0012898760000000001,0.001171243,0.0011568289999999998,0.002020814,0.001979711,0.0013168079999999998,0.001597975,0.0018060510000000001,0.001804475,0.001807397,0.0017784110000000001,0.001750416,0.001719522,0.002115974,0.0021705929999999997,0.001786751,0.0017710870000000002,0.0017297389999999999,0.0020937910000000002,0.004409665,0.08103092,0.001761741,0.0017792729999999998,0.0016600229999999998,0.001373673,0.0017995779999999998,0.07164692,0.09575029,0.07501533,0.01784652,0.01183621,0.06701228,0.07968953,0.006862912,0.08276337,0.09806417,0.1133749,0.005827559,0.07212485,0.08448448,0.003287042,0.002077685,0.07308252,0.001808339,0.07672695,0.06955276,0.08260418,0.07410334,0.000691379,0.00217197,0.001489719,0.06789232,0.09162425,0.2939374,0.0017103020000000001,0.07393101,0.1013811,0.06658374,0.06810863,0.0705992,0.06924314,0.07990364,0.08189842,0.08075233,0.0677918,0.08234396,0.07073195,0.24681140000000001,0.3471783,0.2764926,0.3157937,0.2518632,0.1498658,0.1256681,0.1228178,0.09303927,0.14799890000000002,0.0014847979999999998,0.001825662,0.4985249,0.33755029999999997,0.5064656,0.05405587,0.07090087,0.06359896,0.03074918,0.1748124,0.1722842,0.07015713,0.06218275,0.11322830000000002,0.10463130000000001,0.0925535,0.07271362,0.08942,0.07333758,0.002064083,0.1465266,0.001389291,0.00206841,0.007759171,0.1493808,0.28742449999999997,0.12095299999999999,0.14680279999999998,0.1611641,0.1303163,0.1271774,0.1363582,0.0020153479999999997,0.275373,0.09428061,0.01030033,0.0013122079999999998,0.002069483,0.002180519,0.002056205,0.002078791,0.0009674464999999999,0.002052159,0.09215713,0.001260675,0.1728567,0.04272444,0.06787237,0.02046988,0.08089671,0.08625752,0.1255496,0.366161,0.1932438,0.27861790000000003,0.008854925,0.1602058,0.01887568,0.0009846825,0.0013941210000000001,0.0010871610000000001,0.08551202
191,NO_ID,0.053125248269999994,4.156542404,1.70740898,1.163708412,0.00869193,0.00789105,0.007780837,0.01362109,0.01334122,0.008874844,0.0107691,0.01216902,0.01216115,0.01218108,0.01198507,0.01179715,0.01158854,0.01425851,0.01462957,0.01203812,0.01193762,0.0116558,0.01411096,0.01457053,0.01766374,0.01186968,0.01199087,0.01118639,0.009256999,0.01179786,0.01722454,0.01832458,0.01738588,0.01525034,0.01503789,0.017016,0.01761298,0.009713675,0.01774194,0.01838468,0.01905659,0.01477781,0.01724198,0.017832499999999998,0.01437206,0.014002500000000001,0.01724178,0.01195553,0.01746711,0.01713456,0.01773928,0.01732953,0.004660324,0.01195288,0.008772881,0.01705638,0.01808495,0.14260770000000003,0.01127658,0.01730858,0.01857886,0.01697739,0.01704168,0.01715362,0.01710264,0.01761032,0.01769665,0.01762594,0.017042599999999998,0.01771238,0.01717542,0.04182409,0.1410269,0.04405089,0.08574262,0.05041867,0.03662169,0.03232148,0.03603161,0.02767073,0.03044848,0.01000345,0.01230467,0.11462069999999999,0.16461510000000001,0.2040494,0.007796701,0.02125543,0.02083812,0.01465167,0.02229114,0.02218211,0.01756422,0.0172087,0.019681900000000002,0.01935817,0.01872044,0.01769925,0.018565099999999998,0.01761425,0.01391005,0.02088604,0.009363116,0.01393666,0.009184880999999999,0.03767685,0.08982948,0.01643238,0.02726551,0.03496486,0.01774435,0.01580993,0.0433438,0.013581000000000001,0.03771097,0.01868674,0.01176994,0.00884015,0.01394822,0.01469254,0.01385867,0.014011099999999999,0.006519675,0.01382992,0.00503635,0.008495131999999999,0.02191903,0.01994037,0.0208232,0.01206368,0.01800409,0.01829211,0.01656285,0.19734279999999998,0.05821157,0.1132987,0.01176916,0.02916491,0.01174593,0.006636114,0.009395542,0.007328881999999999,0.02179931
192,NO_ID,9.29889708,9.439218872,0.9665537965000001,1.17858904,0.01973963,0.01791967,0.01767031,0.03093403,0.03029775,0.02015479,0.02445777,0.02763698,0.0276181,0.02766167,0.02721714,0.02679363,0.02631878,0.03238109,0.03322434,0.0273382,0.02710852,0.026469599999999996,0.03204542,0.0330895,0.04011103,0.02695726,0.02723223,0.02540453,0.02102205,0.02679318,0.03911742,0.0417434,0.03948259,0.03465882,0.03416399,0.03865397,0.03999775,0.02296143,0.0402917,0.04187918,0.04489964,0.03355901,0.03915722,0.04049532,0.03263951,0.03179818,0.03916384,0.02715088,0.03966625,0.03890938,0.04028253,0.03935441,0.01058326,0.02714535,0.01992304,0.03873222,0.041146800000000004,0.27359520000000004,0.02560969,0.03930731,0.04238725,0.03855767,0.03870375,0.03895619,0.03883946,0.03999076,0.04018827,0.040031300000000006,0.03870337,0.04022245,0.03900503,0.19745739999999998,0.26589,0.2022774,0.2556833,0.17425179999999998,0.08647369,0.07596512,0.07835595,0.06951389,0.1444963,0.02271685,0.02794308,0.3383268,0.3413639,0.3590413,0.04134384,0.06727827,0.06466968,0.04523343,0.08908374,0.16427679999999997,0.03988733,0.03908023,0.04480505,0.043961900000000005,0.04251378,0.04019427,0.04216089,0.04000054,0.03158991,0.05938239,0.02126316,0.03165075,0.02091432,0.1224106,0.26512800000000003,0.1074267,0.07215147,0.1425875,0.08712638,0.1084307,0.08434373,0.03084301,0.1866658,0.04243679,0.02738668,0.02007573,0.03167478,0.03336719,0.03147341,0.03181899,0.0148058,0.03140847,0.06448226,0.0192926,0.08711395,0.05668629,0.06728036,0.03442102,0.04088777,0.04154085,0.10938410000000001,0.36233899999999997,0.16762839999999998,0.24872049999999998,0.02718345,0.08152658,0.03228333,0.01506983,0.02133734,0.01664345,0.07615805
193,NO_ID,30.09234546,7.38557494,1.98345171,0.8261581291,0.01544416,0.0140208,0.01382542,0.02420315,0.023706099999999997,0.01576976,0.0191359,0.02162394,0.02160931,0.02164359,0.02129506,0.02096281,0.02059259,0.02533655,0.02723994,0.02139007,0.02121064,0.02071096,0.02592033,0.02967448,0.11276040000000001,0.02109207,0.0213075,0.01987698,0.01644799,0.02096375,0.1039056,0.1243201,0.1072022,0.04836906,0.04208829,0.09859915,0.1117262,0.01728595,0.11457069999999998,0.1259307,0.1374021,0.03397342,0.10433920000000001,0.1160153,0.02782957,0.02516319,0.10373620000000001,0.02124336,0.10890239999999998,0.101735,0.1142847,0.10629300000000001,0.008281001,0.02123933,0.01558848,0.1001344,0.12027950000000001,0.2024005,0.02003776,0.10596169999999999,0.1288428,0.09888493,0.1003807,0.1028297,0.1015184,0.11194380000000001,0.11381589999999998,0.11260250000000001,0.1000988,0.11416289999999998,0.10297449999999998,0.12643239999999997,0.17867049999999998,0.1319721,0.1555872,0.09420865,0.04891979,0.04667938,0.03776592,0.03681291,0.1293789,0.01777422,0.02186374,0.24342629999999998,0.31540450000000003,0.2615922,0.02729095,0.042908999999999996,0.04130788,0.03293039,0.1901746,0.1485382,0.08901084,0.08086818,0.1279231,0.1225332,0.1106971,0.09132785,0.10784819999999999,0.09719667,0.02471717,0.11401030000000001,0.01663678,0.02479374,0.016321000000000002,0.05227691,0.283489,0.06861144,0.1672444,0.10626469999999999,0.05945558,0.08749895,0.05003682,0.02413196,0.08869304,0.11789110000000001,0.02091357,0.015708100000000003,0.02478393,0.03657563,0.02462568,0.02489649,0.01158434,0.02457473,0.03260552,0.01509481,0.1876001,0.03627784,0.04173569,0.02154839,0.10481760000000001,0.1102298,0.06540996,0.34815690000000005,0.11750029999999999,0.17486020000000002,0.02091188,0.17701329999999998,0.02092984,0.01179099,0.01669524,0.01302245,0.04472504
194,NO_ID,17.27990978,3.987116443,0.045364344630000004,0.9527753122,0.008379036999999999,0.01810771,0.01872209,0.01372801,0.01321561,0.008655161,0.01130279,0.01297724,0.01277301,0.01268874,0.01211892,0.01174702,0.01140741,0.01488527,0.01705187,0.01406257,0.01296002,0.01281659,0.02023961,0.02296615,0.09145448,0.01146429,0.01173353,0.02423225,0.008921936,0.02214815,0.07706524,0.11327739999999999,0.08145071,0.03520628,0.03319161,0.0786716,0.08828834,0.05675207,0.09257527,0.11679160000000002,0.13908520000000002,0.02678392,0.07816239,0.09508215,0.02232843,0.01933231,0.08650905,0.02233251,0.08419404,0.07711934,0.09317742,0.0803673,0.005485281999999999,0.02640129,0.01934143,0.07324378,0.10904839999999999,0.37570149999999997,0.01935656,0.08239517,0.12122839999999999,0.07049982,0.07247753,0.07586409,0.07416774,0.08779957,0.09107363,0.0905886,0.07256257,0.09222256,0.07630952,0.4641143,0.6428176,0.5057479,0.6378843000000001,0.4236202,0.3394198,0.27164640000000007,0.2484521,0.2099776,0.2162884,0.00959561,0.01285774,0.6786008000000001,0.395393,0.6865079000000001,0.11987089999999999,0.3138692,0.30581990000000003,0.07797406,0.2111143,0.23457260000000002,0.07581601,0.07351925,0.136472,0.1217713,0.10777629999999999,0.08620667,0.103716,0.08022831,0.02359633,0.2076893,0.009053855999999999,0.01429714,0.15373689999999998,0.28749559999999996,0.33529590000000004,0.2544614,0.1771971,0.27739309999999995,0.2632772,0.26446929999999996,0.26384120000000005,0.01385113,0.5302629,0.1091163,0.05277277,0.008707188000000001,0.01454107,0.01667055,0.01409029,0.01461552,0.007941969,0.01389183,0.2761221,0.00820242,0.20848870000000003,0.26953940000000004,0.313237,0.07475091,0.09095167,0.09630769,0.25626329999999997,0.4256427,0.2972203,0.36389720000000003,0.05136677,0.1951618,0.07398903,0.008058994,0.009056851,0.0159776,0.33280709999999997
